logFC AveExpr t P.Value adj.P.Val B GENE
HEATR5B -0.01466795 6.6548761 -0.04590288 0.9648772 0.98503081 -6.865889919 54497
HEATR6 0.04577198 7.4755552 0.2053881 0.8440596 0.931527285 -6.842846164 63897
HEATR7A 0.3562204595 4.2657031 1.0758354075 0.5140409875 0.6224221215 -5.848217846 727957
HEATR7B2 0.9316925 2.327717 1.143467 0.2964049 0.592217789 -6.185202864 133558
HEBP1 0.3601832 12.8139173 1.999037 0.09254691 0.305357985 -5.105250445 50865
HEBP2 1.243605 14.1769916 5.35764 0.001731674 0.034775484 -0.897731924 23593
HECA 0.3280679 11.2517335 1.563427 0.1689804 0.434914502 -5.686166728 51696
HECTD1 -0.16154 11.6253833 -0.8413948 0.4323737 0.719478679 -6.481129084 25831
HECTD2 -1.08220285 7.0963005 -2.9988882 0.284181467 0.4180215855 -3.762281153 143279
HECTD3 0.3453047 5.7994131 1.574768 0.1663744 0.431307971 -5.67166473 79654
HECW1 -1.280151 2.7681838 -1.087912 0.3183898 0.616788546 -6.244318899 23072
HECW2 0.25089205 3.0556459 0.44077425 0.43694295 0.677005566 -6.3394897345 57520
HEG1 -0.55696515 6.4955923 -1.62049925 0.25666894 0.476862145 -5.497868242 57493
HEL308 -0.79235995 5.82094475 -2.412884 0.106955725 0.2916470725 -4.5197343815 113510
HELB 0.07878751 4.21058155 0.53302385 0.5832319 0.759433081 -6.486118016 92797
HELLS 1.303718 4.2806585 2.413048 0.0523538 0.21965761 -4.529066057 3070
HELZ -0.7838067 8.0872447 -4.020188 0.006956517 0.071398294 -2.392689862 9931
HEMGN -0.6412138 0.7674953 -1.033534 0.3411998 0.639243814 -6.300267328 55363
HEMK1 0.3815469 7.2050751 1.60023033333333 0.176271083333333 0.432886017333333 -5.622287516 51409
HEPACAM -1.6558228 2.4068761 -2.31969333333333 0.10987358 0.303217240333333 -4.65513813633333 220296
HEPACAM2 1.530387 6.6147489 1.750268 0.1306392 0.375693098 -5.442336727 253012
HEPH -2.144398 7.1656556 -6.6344205 0.0006343024 0.0209248675 0.2740212055 9843
HEPN1 -0.4089725 2.684894 -1.150218 0.2938226 0.589094942 -6.177890322 641654
HERC1 -0.3267821 8.9283984 -1.666638 0.1466325 0.401278044 -5.552701805 8925
HERC2 -0.697705166666667 8.43686613333333 -2.75107676666667 0.156969168 0.312791 -4.05729168366667 8924
HERC2P2 -0.245977966666667 8.08541846666667 -0.5927112 0.587419966666667 0.803459531 -6.639066352 400322
HERC2P4 -0.3902199 3.600018 -0.994107 0.3585533 0.655618675 -6.339584325 440362
HERC3 0.85659505 1.9411359 1.861318 0.117211115 0.3473676445 -5.2887168525 8916
HERC4 -0.335122833333333 5.9354076 -1.32815903333333 0.2664572 0.530430637 -5.929197362 26091
HERC5 -0.2088672 6.4915534 -1.017423 0.3482074 0.645973845 -6.316462976 51191
HERC6 0.49089875 7.07477825 0.81907795 0.44461015 0.7277645675 -6.4992664545 55008
HERPUD1 -0.8612652 15.1633231 -3.153712 0.0197201 0.126040057 -3.507156283 9709
HERPUD2 -0.3681467 6.3233788 -1.667351 0.1464884 0.401081224 -5.551768739 64224
HERV-FRD 0.5227516 1.2144357 1.134649 0.2998067 0.596209528 -6.194712951 405754
HES1 -0.129130012 9.00951333333333 -0.291080761666667 0.787440533333333 0.904198538666667 -6.788177608 3280
HES2 -1.904463 5.6355627 -3.024025 0.02327451 0.137959853 -3.682698113 54626
HES4 0.9374969 11.2838464 2.398996 0.05336542 0.22216261 -4.548725841 57801
HES5 -0.5285736 5.6027338 -0.9669351 0.3709167 0.668086317 -6.366044123 388585
HES6 1.695537 6.8019482 6.147843 0.000848377 0.024520742 -0.13657112 55502
HES7 -0.01226938 15.653728 -0.05896 0.9548985 0.981024335 -6.865100084 84667
HESX1 0.21598655 3.26538 0.699895 0.5717461 0.7489113895 -6.4606774745 8820
HEXA -2.31174866666667 6.50279313333333 -4.79873333333333 0.0148552506333333 0.0833134153333333 -1.67381050866667 3073
HEXB -0.7015073 11.4698924 -2.298897 0.06119038 0.242173819 -4.688732004 3074
HEXDC -0.3451131 8.4435085 -1.304534 0.2398502 0.527602504 -6.003709389 284004
HEXIM1 -1.05124505 9.6402761 -3.062129 0.09974121 0.2607763635 -3.727748753 10614
HEXIM2 -0.5449503 9.796994 -2.870943 0.02839017 0.155397906 -3.892213869 124790
HEY1 0.6140596 7.2026205 0.6024741 0.5689118 0.802716939 -6.663779321 23462
HEY2 1.6246094 5.56067065 1.3841375 0.2346117 0.5084157615 -5.885095376 23493
HEYL -0.6282744 8.740485 -1.347442 0.2264889 0.51131438 -5.953080554 26508
HFE -1.29175412833333 3.58089535 -3.728590925 0.171544561316667 0.236241998 -2.89781441483333 3077
HFE2 0.1042761 0.7258624 0.5815448 0.5820455 0.809565794 -6.677283082 148738
HFM1 -1.551413 2.7938904 -3.344819 0.01551735 0.110280024 -3.252212778 164045
HGC6.3 0.1326025 3.5462531 0.5474083 0.6038468 0.822206946 -6.698390354 100128124
HGD -0.488748 12.043243 -0.9624481 0.3729902 0.670097559 -6.370362427 3081
HGF -0.565613016666667 3.2803958 -1.351511175 0.273565848333333 0.520109665166667 -5.78727826708333 3082
HGFAC -0.2725913 2.2020206 -0.7231895 0.4967741 0.762905508 -6.577835472 3083
HGS -0.2752507575 9.6696222 -0.869733375 0.5819818075 0.702196827 -5.921457684 9146
HGSNAT 0.1905670125 6.821025375 0.495796075 0.6594225 0.8306419045 -6.6758451605 138050
HHAT -1.759069 8.2541825 -4.5618 0.003843039 0.05207538 -1.754175158 55733
HHATL -0.9551518 2.8937201 -1.613084 0.1578503 0.418099899 -5.622364664 57467
HHEX -1.279201 5.3764594 -4.65473 0.003485932 0.049791171 -1.649225847 3087
HHIP -2.8901365 3.06046725 -10.5521585 6.3095125e-05 0.0095069355 2.8337647855 64399
HHIPL1 -0.715092433333333 4.06799543333333 -2.53001993333333 0.255789119666667 0.422893857333333 -4.375953832 84439
HHIPL2 0.35433048 4.87678005 0.50626855 0.6567121 0.830132595 -6.6493681475 79802
HHLA1 -0.1463745 2.867982 -0.08606314 0.9342162 0.971191995 -6.862833716 10086
HHLA2 1.140005 1.4619558 2.05702 0.08540526 0.291472153 -5.025305614 11148
HHLA3 0.04688029 4.5810255 0.135778266666667 0.598970766666667 0.804681278 -6.62579766466667 11147
HIAT1 -0.68565705 7.8113686 -2.026907 0.089344235 0.2990627955 -5.0666685575 64645
HIATL1 0.3324254 7.71752125 1.3552879 0.26480645 0.5284378705 -5.890905165 84641
HIBADH 0.02987857 10.4278095 0.1254143 0.904292 0.958161254 -6.858040265 11112
HIBCH -0.27515115 11.11134535 -0.8637859 0.42766455 0.7060857495 -6.4495902995 26275
HIC1 -1.23959245 4.5743723 -2.7705035 0.071397268 0.2309521885 -4.060330081 3090
HIC2 -0.2600033 6.38424305 -0.6773813995 0.6107324 0.754461147 -6.4093360365 23119
HICE1 -0.8099851 8.2170527 -3.031397 0.02305477 0.137289823 -3.672667673 93323
HIF1A -0.084816563 8.52526041 -0.245267203 0.81640061 0.9192613642 -6.8218236879 3091
HIF1AN 0.1141898 6.194556 0.3549711 0.7347548 0.882586495 -6.795146202 55662
HIF3A -1.933211875 3.8088027 -4.5653145 0.00686159425 0.0648130885 -1.85197793025 64344
HIG2 0.7564914 10.1839408 2.278331 0.0629412 0.246566732 -4.717472886 29923
HIGD1A -0.2206171 9.08631775 -0.7902854 0.47044645 0.7312913125 -6.5036341575 25994
HIGD1B 0.3386747 7.4686123 0.8755225 0.414958 0.706613756 -6.451052005 51751
HIGD2A 0.5088677 9.8523109 2.556366 0.04311697 0.197455324 -4.328696102 192286
HILS1 -0.2205758 4.0626647 -0.5593622 0.5961595 0.818124546 -6.691129571 373861
HINT1 0.4576505 14.36977865 2.206544 0.073386225 0.263923507 -4.816048166 3094
HINT2 0.156258 10.5248563 0.8287778 0.4389465 0.723911927 -6.492010832 84681
HINT3 0.7262482 7.5358399 2.906447 0.02710384 0.150980941 -3.843418948 135114
HIP1 -0.375755425 4.43655645 -0.9411859 0.427391225 0.6789263205 -6.32302618725 3092
HIP1R 0.2371394 8.99872675 0.7445611 0.48808825 0.7534174925 -6.5545145495 9026
HIPK1 -0.3742214 8.07947666666667 -1.560946 0.19223028 0.449006569 -5.66275969533333 204851
HIPK2 -0.01487588 11.164340775 -0.09898185 0.5200413 0.7627568845 -6.5564074735 28996
HIPK3 -0.377093 3.7690806 -1.321059 0.2346231 0.521249938 -5.984315949 10114
HIPK4 -0.6569784 1.906848 -0.901146 0.4022304 0.696576824 -6.427865227 147746
HIRA 0.5679143 10.2266856 2.583373 0.04157835 0.193372183 -4.291002143 7290
HIRIP3 -0.5301847 6.5808918 -2.370963 0.05544531 0.227933411 -4.587946872 8479
HISPPD1 -0.49743842 8.69128512 -2.2956482 0.064467824 0.246112289 -4.692576703 23262
HISPPD2A 0.2003758 7.2412177 0.9103422 0.3977354 0.692447227 -6.419419622 9677
HIST1H1A -0.8568508 4.1005613 -4.163541 0.005920233 0.065624051 -2.219211134 3024
HIST1H1B 0.3976036 2.2494657 0.5795796 0.5832879 0.810238393 -6.678529222 3009
HIST1H1C 0.8744709 14.4123814 1.432088 0.2020845 0.480216315 -5.850726306 3006
HIST1H1D 1.159259 9.9490062 1.82487 0.1178199 0.353093341 -5.342472139 3007
HIST1H1E 1.00037 10.3480612 1.563977 0.168853 0.434735616 -5.68546343 3008
HIST1H1T 0.8771568 3.2719731 1.294659 0.2430232 0.531620726 -6.015234657 3010
HIST1H2AA 0.3133422 4.2324792 0.7271741 0.4945011 0.76147516 -6.57477178 221613
HIST1H2AB 1.01331 9.3392929 1.645349 0.150997 0.407844132 -5.580495588 8335
HIST1H2AC 0.2437551 8.0056335 0.59196355 0.5929223 0.8014303885 -6.628550093 8334
HIST1H2AD 0.6919093 13.2939735 1.090792 0.3172175 0.615595221 -6.241301807 3013
HIST1H2AE 0.9211518 10.9179377 1.855408 0.1129375 0.344299919 -5.301255158 3012
HIST1H2AG 1.771729 9.0045419 3.729296 0.0581173645 0.1891927895 -2.9789660065 8969
HIST1H2AH 0.9384989 13.5751625 1.399478 0.2111872 0.492034224 -5.890530307 85235
HIST1H2AJ 0.85464025 10.95347865 1.554702 0.1831022 0.445253715 -5.6835534795 8331
HIST1H2AK 1.0053351 8.4713714 2.263621 0.085918505 0.2769007275 -4.730309174 8330
HIST1H2AL 0.5951194 0.8867847 1.81193 0.119951 0.357045262 -5.359879916 8332
HIST1H2AM 1.5400575 9.7418503 2.9878905 0.0583216275 0.2037017155 -3.7849348225 8336
HIST1H2BA 0.6820731 3.1748349 0.5774728 0.5846216 0.810993512 -6.679860998 255626
HIST1H2BB 0.692099 9.8430865 1.62671 0.1549204 0.413644518 -5.604720631 3018
HIST1H2BC 0.9934755 8.8014718 1.895807 0.1067861 0.332825831 -5.246463282 8347
HIST1H2BD -0.06003965 10.2229473 -0.206672 0.37178015 0.657067435 -6.332485094 3017
HIST1H2BE 0.63975565 10.7978235 1.4240764 0.23704075 0.500818155 -5.8198392525 8344
HIST1H2BF 0.4681863 12.1897954 1.015795 0.3489222 0.646553332 -6.318090231 8343
HIST1H2BG 1.286109 8.7837456 2.477747 0.04794918 0.209109883 -4.438561445 8339
HIST1H2BH 0.4682726 11.9744403 1.082144 0.3207481 0.619225186 -6.250344942 8345
HIST1H2BI 0.5888077 10.7785928 1.377737 0.2174626 0.500509908 -5.916812707 8346
HIST1H2BJ 0.81509915 4.9249058 1.388192 0.2255949 0.5024236435 -5.890188678 8970
HIST1H2BK 0.9967501 12.0919263 2.594126 0.04098201 0.191782523 -4.276001249 85236
HIST1H2BL 0.4572108 12.5258304 1.06785 0.3266549 0.624756204 -6.265186749 8340
HIST1H2BM 0.7223195 10.910887 1.722942 0.1356689 0.38420359 -5.478595826 8342
HIST1H2BN 0.472532355 5.507516 1.1936649 0.3826167 0.5882206165 -5.974277959 8341
HIST1H2BO 0.3518635 11.6863538 0.7791158 0.4655194 0.74262367 -6.53356289 8348
HIST1H3A -0.149591 12.3605872 -0.6901148 0.5159122 0.774694418 -6.602717457 8350
HIST1H3B 0.1615634 8.5115802 -0.230949 0.189016 0.456844778 -5.738155198 8358
HIST1H3C -0.4362635 12.1846559 -1.869375 0.1107719 0.340298592 -5.282345146 8352
HIST1H3D 0.25868895 8.5973043 0.51538485 0.62566025 0.8325381605 -6.714614279 8351
HIST1H3E -0.3504496 11.4897202 -1.233118 0.2636459 0.555532812 -6.085930958 8353
HIST1H3F 1.23725366666667 4.71168046666667 1.90246186666667 0.258933246666667 0.43902334 -5.092486968 8968
HIST1H3G -0.5242265 10.2650133 -2.099166 0.08056786 0.282286688 -4.96696812 8355
HIST1H3H 0.3336829 6.5232008 1.009014 0.3519107 0.64933843 -6.324845377 8357
HIST1H3I -0.7243639 8.0104946 -1.94185 0.1001818 0.320131014 -5.18367666 8354
HIST1H3J -0.2286299 7.5638819 -0.6255335 0.5546511 0.796415279 -6.648413418 8356
HIST1H4A 0.2969896 1.3110643 0.3691307 0.7247058 0.879100803 -6.789356798 8359
HIST1H4B -1.240562 9.9281373 -4.376941 0.004683039 0.058001257 -1.966939211 8366
HIST1H4C -1.168052 13.1472343 -4.45078 0.004324919 0.055578177 -1.881314361 8364
HIST1H4D -0.6326921 7.3949224 -2.869076 0.02845965 0.155701395 -3.894784335 8360
HIST1H4E 0.1157578 6.9711643 0.2934768 0.7790437 0.901752163 -6.817755727 8367
HIST1H4F 1.561064 8.2721849 3.633185 0.01092237 0.090330819 -2.876925189 8361
HIST1H4G -0.7993919 1.6406464 -1.996035 0.09293282 0.306133535 -5.109379621 8369
HIST1H4H 1.659923 9.1415708 3.240256 0.01767975 0.118166863 -3.391124763 8365
HIST1H4I 1.447449 8.6181341 3.253613 0.01738597 0.116937084 -3.373301271 8294
HIST1H4J 0.5895524 9.3487869 1.361036 0.2223973 0.506552013 -5.936857547 8363
HIST1H4K 0.5353984 9.3091557 1.216053 0.2696293 0.561992963 -6.105178334 8362
HIST1H4L -1.27815 10.9139716 -4.527063 0.003986986 0.053146037 -1.79374999 8368
HIST2H2AA4 0.6073722 12.59378745 1.0145742 0.3541454 0.647140021 -6.3119882325 723790
HIST2H2AB 0.19471465 7.770607 0.1624167 0.38834405 0.675874629 -6.379775994 317772
HIST2H2AC 0.3326103 10.5748432 0.5848721 0.46752365 0.672777932 -6.284188106 8338
HIST2H2BE 0.18467354 9.3787998 0.431865906666667 0.597355466666667 0.747699582 -6.38602333333333 8349
HIST2H3A -0.3177066 10.2273323 -1.198391 0.2759454 0.569040318 -6.124928937 333932
HIST2H3D -0.46405965 12.22104185 -2.1248785 0.079275395 0.279067911 -4.9304726445 653604
HIST2H4B 1.548072 9.5613162 3.404165 0.0144205 0.105820235 -3.174020477 554313
HIST3H2A 0.9861981 12.6466411 1.855304 0.1129538 0.344299919 -5.301395999 92815
HIST3H2BB 0.766853133333333 7.5783839 1.90693916666667 0.403691056 0.552492105333333 -4.79657081733333 128312
HIST3H3 -0.3328572 14.0469866 -1.672192 0.1455139 0.39935649 -5.545429276 8290
HIST4H4 0.8911077 2.300184 1.279401 0.2479992 0.537956962 -6.032946092 121504
HIVEP1 1.041652 8.0100426 2.523338 0.04508111 0.202491638 -4.374829901 3096
HIVEP2 -0.9555056 9.855538 -2.762922 0.0327253 0.169130817 -4.041340868 3097
HIVEP3 -1.2871307 6.33923515 -3.185039 0.0628468515 0.2062828825 -3.5602941535 59269
HJURP 3.615154 3.8994698 4.81025 0.002969006 0.045781925 -1.476566297 55355
HK1 -0.29842895 6.58210555 -1.9649603 0.3966512475 0.485236774 -4.491735499 3098
HK2 1.373885 7.98052265 2.133973 0.0839015 0.2837692595 -4.9148396145 3099
HK3 0.9149962 3.87448635 2.18882 0.0772123 0.27059996 -4.8396656535 3101
HKDC1 -0.4968869964 3.23531145 -1.16278418635 0.529189645 0.6183321345 -5.759903082 80201
HKR1 -0.3030117 8.3677506 -1.037725 0.3393957 0.637216268 -6.29602515 284459
HLA-A -1.48882178181818 11.5807778545455 -2.48719564545455 0.0717581045454545 0.231500189727273 -4.40600563381818 3105
HLA-B -0.950874533333333 13.5659253583333 -1.60659366666667 0.159669058333333 0.42097400375 -5.63031051025 3106
HLA-C -0.8729497 15.1421083307692 -1.88285415384615 0.117294396153846 0.343279581923077 -5.25563869253846 3107
HLA-DMA -0.2202419 8.5042003 -0.3573799 0.7339702 0.883330119 -6.7907069305 3108
HLA-DMB -0.15178278 6.297502 -0.46838545 0.613278 0.7904410785 -6.5611470875 3109
HLA-DOA -0.560285036 5.24846604 -1.457895212 0.363204036 0.538735293 -5.5934915704 3111
HLA-DOB -0.79202355 3.9243662 -0.86823475 0.4370466 0.6985104985 -6.4250160215 3112
HLA-DPA1 -0.58609685 9.8417293 -1.20425845 0.298507 0.576173191 -6.083771785 3113
HLA-DPB1 -0.68031075 11.8513992 -1.63024785 0.299388315 0.4918849 -5.4303499795 3115
HLA-DPB2 -0.6286594 4.05773796666667 -1.37370333333333 0.408129283333333 0.593119791 -5.69387776366667 3116
HLA-DQA1 0.624401175 4.19850465 0.232406325 0.554608325 0.78084898175 -6.59795401575 3117
HLA-DQA2 0.94688765 4.91771365 0.513318 0.5751148 0.757271659 -6.4904603105 3118
HLA-DQB1 0.387912666666667 4.2382823 0.416652433333333 0.580735766666667 0.801578950333333 -6.63788849966667 3119
HLA-DQB2 0.8393786 7.5832742 0.9682393 0.3703156 0.667564729 -6.36478619 3120
HLA-DRA -0.5498002 10.2868463 -0.716845 0.5004079 0.765404678 -6.582684489 3122
HLA-DRB1 0.082793401 12.21764774 0.11965092 0.9087265 0.9596314085 -6.8581866739 3123
HLA-DRB3 0.119731415 9.46352375 0.117619895 0.89506735 0.954186024 -6.848123498 3125
HLA-DRB4 -0.2431633 9.7659521 -0.5173968 0.6233919 0.832378824 -6.71599189 3126
HLA-DRB5 -0.26055648 10.9741728 -0.336947605 0.74987935 0.883957705 -6.7337852875 3127
HLA-DRB6 -1.348561 3.856273 -0.9742355 0.3675624 0.664597516 -6.358987032 3128
HLA-E -1.09003073333333 12.9097029 -1.93680633333333 0.13312681 0.356789846333333 -5.16707143266667 3133
HLA-F -1.2108775 12.64624035 -1.870286 0.126822095 0.3567049605 -5.266961409 3134
HLA-G -1.3068401 7.0778941 -2.09184473333333 0.247461736333333 0.412734728333333 -4.84520079733333 3135
HLA-H -0.7879012 13.1088614 -1.267604 0.2519078 0.542410243 -6.046557958 3136
HLA-J -0.77907142 14.05210437 -1.4155501 0.20801345 0.4872036579 -5.8693242105 3137
HLCS 0.6024029 10.5153031 2.73596 0.03391485 0.172622927 -4.078704413 3141
HLF -3.393318 7.6655157 -7.90409 0.0002174717 0.013175623 1.287146125 3131
HLTF 0.10993181 9.86044785 0.3973735 0.54797535 0.7588219345 -6.530049241 6596
HLX 0.8382317 5.8321092 2.414348 0.05226119 0.21946565 -4.527246401 3142
HM13 0.22925 9.1561102 0.81669505 0.20148726 0.424297732 -5.296850484 81502
HMBOX1 -1.5669421 7.7524932 -2.4836555 0.05327681 0.2177453935 -4.431338941 79618
HMBS 1.1025115 11.15379982 3.7123826 0.0101178062 0.0865022649 -2.7776447199 3145
HMCN1 -0.56416085 3.7906875 -0.4548098 0.4123919 0.6564527845 -6.2844570885 83872
HMCN2 -0.02861902 4.8707257 -0.1170875 0.9106115 0.960678214 -6.859202765 256158
HMG20A -0.9076069 6.1062772 -3.643472 0.01078896 0.089756244 -2.863759616 10363
HMG20B 0.8563231 10.7021698 3.308628 0.01623105 0.112982531 -3.300129193 10362
HMGA1 0.96619895 6.2643319 2.553262 0.05216743 0.210960659 -4.3361789455 3159
HMGA2 0.87599175 1.94486775 1.1203829 0.32569415 0.605792859 -6.1800976995 8091
HMGB1 -0.57546115 11.80594315 -2.19967975 0.07160748 0.26265809975 -4.826646468 3146
HMGB1L1 -0.7299092 11.9286621 -2.567471 0.04247709 0.195772493 -4.31319275 10357
HMGB2 -0.5014485 10.6491796 -1.816143 0.1192529 0.355738221 -5.354215292 3148
HMGB3 0.4780423 9.3422943 1.885494 0.1083239 0.335757153 -5.260477791 3149
HMGB3L1 1.144934 7.7088145 6.128249 0.0008627869 0.024737804 -0.154448746 128872
HMGB4 -0.02002042 3.657676 -0.02145476 0.9835785 0.993225517 -6.866840108 127540
HMGCL -0.2366945 10.1161719 -0.9653958 0.371627 0.669071246 -6.367527206 3155
HMGCLL1 -2.233189 3.8057143 -6.946578 0.0004413317 0.017965593 0.552726111 54511
HMGCR -0.6339752 10.8890546 -1.834386 0.1162764 0.350555169 -5.329647488 3156
HMGCS1 -0.4604441 8.0845958 -1.9365955 0.103239535 0.324930581 -5.189018531 3157
HMGCS2 -1.672422 9.3446112 -2.424626 0.0515354 0.217684716 -4.512867588 3158
HMGN1 -0.577373783333333 10.3054487333333 -1.91785561666667 0.2490486365 0.443277939666667 -5.10630850383333 3150
HMGN2 -0.0819053025 13.56825875 -0.35067745 0.7418702 0.88415883325 -6.78126813625 3151
HMGN3 -0.9475611 9.947755 -4.280084 0.005204445 0.061576985 -2.080553629 9324
HMGN4 -0.56804105 9.5069234 -2.6515785 0.03796958 0.183880703 -4.1959642555 10473
HMGXB4 -0.01068622 8.4837472 -0.04899478 0.9625136 0.983891114 -6.865720646 10042
HMHB1 0.1019325 5.1952673 0.4551806 0.6649849 0.853586079 -6.749570683 57824
HMMR 3.453632 5.4408024 3.075589 0.02178401 0.132819607 -3.612672524 3161
HMOX1 1.4634733 9.28786644 2.5282704 0.04499153 0.2017996791 -4.3680053471 3162
HMOX2 0.12351757 9.28254895 0.5135283 0.64622285 0.8282806 -6.6624431905 3163
HMP19 -0.7608445 2.7649305 -0.5706977 0.5889225 0.813724919 -6.684114188 51617
HMX1 0.1458955 3.3139735 0.5676249 0.5908792 0.814859943 -6.686028365 3166
HMX2 0.3181192 4.0315598 0.8848601 0.4102853 0.703018239 -6.442661666 3167
HN1 0.0731724 10.04652605 0.2435535 0.098383665 0.3146972835 -5.1062131005 51155
HN1L 0.3412263 11.8012984 1.102105 0.3126477 0.610446161 -6.22939965 90861
HNF1A 0.12209095 5.98391085 -0.20409595 0.5912564 0.808849362 -6.657895075 6927
HNF1B -1.5957059 3.2068823 -1.90276713333333 0.20928925 0.420815068333333 -5.151198981 6928
HNF4A 0.3016687 1.675474 0.4068898 0.706912833333333 0.865895888333333 -6.746565666 3172
HNF4G 0.01902845 0.7359429 0.28590845 0.5578485 0.781348313 -6.5946515635 3174
HNMT -0.4819451 8.00189985 -1.5304228 0.27135432 0.496115527 -5.6139199965 3176
HNRNPA0 -0.300473166666667 8.6225784 -1.33530036666667 0.291088476666667 0.537601892 -5.88649497433333 10949
HNRNPA1 0.310966925 12.20726775 1.441329 0.205952975 0.48081113225 -5.83145708675 3178
HNRNPA1L2 0.1001306 11.62822712 0.39634509 0.3284745024 0.5743632782 -5.6962321067 144983
HNRNPA2B1 0.2084886 10.9658157 1.065734 0.3275369 0.62583607 -6.267372571 3181
HNRNPA3 -0.830754344444445 9.77087808888889 -3.19073744444444 0.03647225 0.159970065333333 -3.513331005 220988
HNRNPAB 0.9316242 8.856282 3.119286 0.02060206 0.12905675 -3.553565417 3182
HNRNPC 0.0410057466666667 11.7729003 0.215384536666667 0.802951233333333 0.913712625 -6.81085070766667 3183
HNRNPCL1 -0.3518254 7.1728034 -1.12047665 0.3090635 0.602884666 -6.2044795575 343069
HNRNPD -0.459281166666667 9.78004056666667 -2.08807466666667 0.191132939666667 0.410107966666667 -4.94196059333333 3184
